subject	first_block	acc_slash	acc_z	acc_absent	acc_present	acc_global_LVF	acc_global_RVF	acc_local_LVF	acc_local_RVF	rt_global_LVF	rt_global_RVF	rt_local_LVF	rt_local_RVF	rt_overall	duration_s	exclude_many_gos	exclude_low_acc	exclude_low_rt	exclude_high_rt	headphonecheck_nCorrect	stereocheck_nCorrect	DL_right	DL_left	DL_other	DL_monoPctCorrect	DL_dualPctCorrect	DL_lat	ehi_i1_writing	ehi_i2_throwing	ehi_i3_toothbrush	ehi_i4_spoon	ehi_total	age	country	sex	education	race	hispanic_ethnicity	task_experience_response	task_experience_other_response	open_ended_feedback_response	DL_i1_clickhand
61103c2b7810420e5f23f437	z	93.75	92.5	65.625	100	100	100	100	100	460	412.5	442	396	431.5	1306.208	0	0	0	0	6	6	56	54	10	100	91.67	1.8181818181818181	-25	-25	-25	-25	-100	24	US	Female	14	White	No	No	NA	NA	-100
61107313f8a8c5d8adc23703	slash	92.5	90	62.5	98.4375	100	100	96.875	96.875	341	418.5	388.5	415	386.5	3984.783	0	0	0	0	6	6	80	22	18	91.67	85	56.86274509803921	-25	-25	-25	-25	-100	21	US	Female	12	American Indian or Alaska Native	Yes	No	NA	no	0
6110bcb9e93c1960b9f28deb	slash	95	93.75	87.5	96.09375	100	96.875	87.5	100	671.5	773.5	793	748.5	769	1337.057	0	0	0	0	6	6	85	15	20	95.83	83.33	70	-25	-25	-25	-25	-100	30	US	Female	18	White	No	No	NA	NA	100
611112142433b5e95c84acd9	slash	90	100	81.25	98.4375	96.875	100	96.875	100	507	557	529.5	563	534	574.471	0	0	0	0	1	6	70	36	14	91.67	88.33	32.075471698113205	-25	12.5	-12.5	-12.5	-37.5	28	US	Female	16	White	No	No	NA	NA	50
611131e47725f6a04c723651	slash	98.75	97.5	93.75	99.21875	100	96.875	100	100	637.5	729.5	693	671	683	631.617	0	0	0	0	6	6	86	12	22	87.5	81.67	75.51020408163265	25	25	12.5	25	87.5	28	US	Female	16	White	Yes	No	NA	NA	100
61114a817e2f468c9af43bba	slash	95	90	71.875	97.65625	96.875	96.875	96.875	100	475	491.5	530.5	557.5	500.5	972.74	0	0	0	0	2	6	34	61	25	83.33	79.17	-28.421052631578945	-12.5	-12.5	-25	0	-50	21	US	Female	12	White	Yes	No	NA	NA	0
61119018babf810c0cab7d3b	z	92.5	92.5	75	96.875	96.875	100	96.875	93.75	662.5	626.5	634	655.5	643	893.547	0	0	0	0	1	6	48	43	29	100	75.83	5.4945054945054945	-25	-12.5	-25	-25	-87.5	26	US	Not listed: non binary	14	White	No	No	NA	NA	100
6111949dc977e72c3f9e7335	slash	83.75	93.75	59.375	96.09375	96.875	96.875	96.875	93.75	581	623	592.5	560.5	588.5	572.363	0	0	0	0	5	6	78	35	7	100	94.17	38.05309734513274	-25	-25	-25	-25	-100	25	US	Female	16	White	No	No	NA	I had a hard time with the cross in the last part because it was a little low on the screen to fully focus on that and not the words	100
6111997b776e4a117a04cccb	slash	95	95	90.625	96.09375	100	90.625	93.75	100	821	826.5	842.5	824.5	827	1472.907	0	0	0	0	0	6	58	50	12	100	90	7.4074074074074066	-25	-25	-25	-25	-100	24	US	Female	16	White	Yes	No	NA	NA	100
6111cbf1e5dffb55a8f70153	z	91.25	90	59.375	98.4375	93.75	100	100	100	596	658	631.5	595.5	630.5	677.479	0	0	0	0	2	6	36	64	20	95.83	83.33	-28.000000000000004	-25	0	-25	0	-50	24	US	Female	12	White	No	No	NA	good study	-100
611291090e626fdfde536f38	slash	93.75	90	87.5	92.96875	100	100	71.875	100	788	846	1074	969	950	1387.984	0	0	0	0	6	6	65	31	24	91.67	80	35.41666666666667	25	25	25	25	100	39	US	Male	12	Black or African American	No	No	NA	no	100
6112c77c4cb58daede378463	slash	91.25	91.25	62.5	98.4375	100	100	96.875	96.875	392.5	406	422.5	444	419	510.153	0	0	0	0	0	6	62	26	32	62.5	73.33	40.909090909090914	25	25	12.5	25	87.5	22	US	Male	16	Asian	No	No	NA	no comments or feedback	50
611383641ef5dff3b6f75ee5	slash	81.25	81.25	18.75	96.875	100	96.875	96.875	93.75	294	340.5	282.5	300.5	300	440.859	0	0	0	0	3	6	60	39	21	87.5	82.5	21.21212121212121	-25	-25	-25	-25	-100	25	UK	Female	18	White	No	No	NA	NA	100
611409d13bdb227076c9426b	slash	83.75	90	59.375	93.75	96.875	93.75	100	84.375	417	445.5	543	504	462	978.185	0	0	0	0	2	6	60	43	17	95.83	85.83	16.50485436893204	25	25	25	25	100	24	US	Female	16	White	No	No	NA	NA	100
6116006273dc164b00631515	z	97.5	93.75	87.5	97.65625	100	90.625	100	100	826.5	886	824.5	875	846	619.802	0	0	0	0	4	6	53	42	25	95.83	79.17	11.578947368421053	-25	12.5	0	-25	-37.5	28	UK	Female	18	White	No	No	NA	NA	50
6116aa8875bdab57cab52804	z	77.5	76.25	9.375	93.75	100	93.75	90.625	90.625	578	645.5	729	715.5	685.5	924.947	1	0	0	0	1	3	4	112	4	95.83	96.67	-93.10344827586206	-25	-25	-25	-25	-100	27	US	Female	12	White	Yes	No	NA	NA	-50
611988e5392b6d421939c5d1	z	98.75	92.5	87.5	97.65625	100	100	93.75	96.875	593.5	722.5	775.5	663	671.5	572.378	0	0	0	0	0	6	84	26	10	95.83	91.67	52.72727272727272	-25	-25	-25	-25	-100	23	UK	Female	16	White	No	No	NA	NA	-100
611a435c3f45b6c288196363	slash	97.5	92.5	84.375	97.65625	100	93.75	96.875	100	607.5	684	645	656	655.5	648.582	0	0	0	0	4	6	53	46	21	100	82.5	7.07070707070707	-25	12.5	-25	-25	-62.5	23	UK	Female	18	White	No	No	NA	NA	50
611ab91a00baa062f55b86d8	slash	96.25	95	87.5	97.65625	96.875	100	96.875	96.875	738	666.5	772.5	748	735.5	778.639	0	0	0	0	4	6	43	73	4	95.83	96.67	-25.862068965517242	25	0	25	12.5	62.5	23	US	Female	16	White	Yes	No	NA	NA	100
611ae10542e79063248b4f47	slash	90	90	59.375	97.65625	96.875	93.75	100	100	536.5	604.5	605	650.5	618.5	2500.027	0	0	0	0	5	6	66	44	10	95.83	91.67	20	-25	25	0	-25	-25	20	US	Male	12	Multiple	Yes	No	NA	NA	-100
611e4e160f41977f737035ef	slash	100	100	100	100	100	100	100	100	532	497	571.5	464.5	508.5	624.79	0	0	0	0	6	6	78	29	13	100	89.17	45.794392523364486	-25	25	25	12.5	37.5	21	UK	Male	16	White	No	No	NA	i'm weird mix of right and left dominant for different stuff	100
611fb8ddcc7bb35d86ec0714	slash	80	85	53.125	89.84375	93.75	84.375	100	81.25	694	654	597.5	725	669.5	1337.737	0	0	0	0	0	5	55	60	5	100	95.83	-4.3478260869565215	-25	-12.5	-25	-25	-87.5	33	UK	Female	16	White	No	No	NA	NA	100
6120d602c1976a4114dcb110	slash	86.25	90	90.625	87.5	100	96.875	71.875	81.25	1026	990.5	1290	1164.5	1073	1012.245	0	0	0	0	6	6	70	28	22	95.83	81.67	42.857142857142854	25	25	25	25	100	32	US	Female	14	White	No	No	NA	NA	100
61210b5c3f465c51a7f4166a	slash	60	72.5	59.375	67.96875	87.5	96.875	46.875	40.625	462	463.5	2000	2000	717	1416.545	0	0	0	0	6	6	34	24	62	75	48.33	17.24137931034483	25	25	25	25	100	38	US	Female	18	White	No	No	NA	No, it's all okay. Thank you very much.	100
61216047eea1fe5523aa30e4	slash	80	87.5	59.375	89.84375	100	96.875	78.125	84.375	377	396.5	535.5	534.5	441	1848.825	0	0	0	0	6	6	62	35	23	83.33	80.83	27.835051546391753	25	12.5	0	0	37.5	21	US	Female	12	White	No	No	NA	NA	100
6122bff4706b6d848da00ec1	z	95	66.25	78.125	81.25	68.75	65.625	96.875	93.75	916.5	949	934	905	926	1742.997	0	0	0	0	4	6	51	53	16	75	86.67	-1.9230769230769231	25	0	12.5	-12.5	25	26	US	Female	16	White	Yes	No	NA	NA	0
61230b14a3bcb65c585dfdaa	z	65	63.74999999999999	78.125	60.9375	100	100	18.75	25	397	406.5	2000	2000	521	1318.366	0	0	0	0	6	6	57	39	24	83.33	80	18.75	25	25	-12.5	25	62.5	37	US	Female	16	White	No	No	NA	NA	100
6125653f9d984b6fd3d68983	z	93.75	90	59.375	100	100	100	100	100	405.5	376	452	389.5	401	623.578	0	0	0	0	5	6	59	44	17	95.83	85.83	14.563106796116504	12.5	0	0	0	12.5	30	US	Male	16	Multiple	No	No	NA	NA	50
612669b8c92504572e54c62b	z	80	73.75	53.125	82.8125	100	100	62.5	68.75	318.5	316.5	523.5	492.5	352.5	674.697	0	0	0	0	6	6	74	16	30	100	75	64.44444444444444	-25	12.5	-25	-25	-62.5	29	UK	Male	16	White	No	No	NA	It was a fun experiment, during the instructions for the shape recognition part of the test I was a bit confused by the terms 'in the little shapes, in the big shapes' given the were formed of distinct shapes this made me think at first that I was trying to recognise whether they were made up of tiny squares rectangles rather than the overall shape they made together	100
6128a3db67305ef94021fcd7	slash	95	97.5	87.5	98.4375	100	100	93.75	100	548.5	581.5	632.5	590	582	567.097	0	0	0	0	5	6	50	45	25	100	79.17	5.263157894736842	25	25	25	25	100	29	UK	Male	18	White	No	No	NA	None, thank you.	100
6129cc7a565c9c03752802fa	slash	93.75	92.5	93.75	92.96875	100	100	81.25	90.625	447.5	557.5	521.5	635.5	541.5	951.456	0	0	0	0	6	0	108	2	10	100	91.67	96.36363636363636	25	12.5	12.5	25	75	26	US	Female	18	Multiple	No	No	NA	NA	100
612cb8ab5ad60fc4504e073f	z	100	98.75	96.875	100	100	100	100	100	560.5	581	581.5	630	577.5	1329.015	0	0	0	0	6	6	77	14	29	83.33	75.83	69.23076923076923	-25	-25	-12.5	-25	-87.5	28	UK	Female	14	White	No	No	NA	NA	100
612d5ca50be0e9ff3505561f	z	97.5	88.75	75	97.65625	100	100	100	90.625	485.5	536	578	564	552.5	705.98	0	0	0	0	6	6	58	41	21	95.83	82.5	17.17171717171717	-25	-12.5	-25	-12.5	-75	30	UK	Female	12	Multiple	No	No	NA	NA	100
612df6ef33e1afb850d6d56f	z	87.5	87.5	68.75	92.1875	96.875	90.625	93.75	87.5	477	560	548.5	522	543.5	1353.854	0	0	0	0	3	6	12	99	9	95.83	92.5	-78.37837837837837	-25	-25	-25	-25	-100	31	US	Male	12	White	Yes	No	NA	NA	100
6130ea03d6862384241af61a	z	95	88.75	78.125	95.3125	100	93.75	90.625	96.875	487.5	506.5	578.5	567.5	522.5	664.006	0	0	0	0	0	6	53	61	6	100	95	-7.017543859649122	-25	12.5	12.5	-12.5	-12.5	23	US	Female	16	White	No	No	NA	NA	100
61313473de5462f652bb133c	slash	82.5	87.5	75	87.5	96.875	84.375	81.25	87.5	487.5	598.5	568.5	573.5	571	1194.103	0	0	0	0	1	6	58	54	8	100	93.33	3.571428571428571	25	25	25	25	100	30	US	Male	14	White	Yes	No	NA	NA	100
6132cc58d1dcc24bcdb61606	slash	81.25	85	62.5	88.28125	100	96.875	65.625	90.625	409	401.5	702.5	540	472.5	1483.713	0	0	0	0	6	6	66	35	19	95.83	84.17	30.693069306930692	-25	-12.5	-25	-12.5	-75	26	US	Female	12	White	No	No	NA	NA	-50
61338374ecef87bfdfd1c7bb	z	91.25	86.25	78.125	91.40625	100	84.375	84.375	96.875	637.5	928	957.5	674	808	1425.51	0	0	0	0	6	6	47	36	37	91.67	69.17	13.253012048192772	25	12.5	12.5	12.5	62.5	20	US	Male	14	White	No	No	NA	NA	100
6134eba70b3263b484d2b471	slash	95	93.75	75	99.21875	96.875	100	100	100	393.5	421	390	412	402.5	1167.037	0	0	0	0	6	6	84	21	15	100	87.5	60	-25	25	-25	-25	-50	20	US	Female	12	White	No	No	NA	no	100
613589ac6333693e1927fa76	z	78.75	78.75	0	98.4375	100	96.875	100	96.875	320.5	306	303	306.5	308.5	666.723	1	0	0	0	5	6	61	17	42	79.17	65	56.41025641025641	25	25	25	25	100	39	US	Female	12	Multiple	No	No	NA	it was fun would like to do again	100
613637a4f7a0e5359082010b	z	95	97.5	93.75	96.875	100	96.875	90.625	100	440	468	533	465	479.5	2002.265	0	0	0	0	6	6	90	13	17	100	85.83	74.75728155339806	-25	12.5	-25	-25	-62.5	30	UK	Female	21	White	No	No	NA	NA	-100
613b33351fe3b5ef6a70f654	slash	98.75	93.75	84.375	99.21875	96.875	100	100	100	386.5	559	496.5	691.5	498	892.357	0	0	0	0	0	6	50	59	11	95.83	90.83	-8.256880733944955	-25	-12.5	-25	-25	-87.5	22	UK	Not listed: non-binary	16	White	No	No	NA	NA	100
613b94b83b5cb4c72904f8b3	slash	96.25	93.75	84.375	97.65625	100	93.75	96.875	100	445	404.5	594.5	491	475.5	652.746	0	0	0	0	5	2	53	48	19	87.5	84.17	4.9504950495049505	-25	25	-12.5	-25	-37.5	24	UK	Female	16	White	No	No	NA	NA	-50
613b94c0131c197e3151d176	z	96.25	93.75	84.375	97.65625	100	100	100	90.625	406	474	506	544.5	461.5	1011.776	0	0	0	0	2	6	52	49	19	100	84.17	2.9702970297029703	-25	-12.5	-25	-25	-87.5	25	UK	Female	16	White	No	No	NA	NA	100
613e4fe98859554b7170871b	slash	93.75	98.75	93.75	96.875	96.875	100	100	90.625	652	726.5	690	758.5	712	1190.418	0	0	0	0	6	6	35	77	8	91.67	93.33	-37.5	-25	-12.5	-25	-12.5	-75	27	UK	Female	16	White	No	No	NA	NA	-100
613e7bf4ae5857b728674b91	z	97.5	96.25	90.625	98.4375	96.875	100	96.875	100	661	637	663.5	655.5	655	1198.002	0	0	0	0	6	6	66	36	18	100	85	29.411764705882355	-25	-25	-25	-25	-100	20	UK	Female	12	White	No	No	NA	NA	-100
613fa6a4ac727e4d53fcaf38	z	78.75	86.25	37.5	93.75	100	93.75	87.5	93.75	384.5	377.5	424	412	393	1391.885	0	0	0	0	6	6	53	53	14	95.83	88.33	0	-25	0	-25	-25	-75	20	UK	Female	Other	White	No	No	NA	NA	100
61413568af671b4a3f59aa8a	z	92.5	90	62.5	98.4375	96.875	100	96.875	100	420	406.5	470	445.5	436	431.438	0	0	0	0	6	6	38	61	21	100	82.5	-23.232323232323232	25	12.5	12.5	12.5	62.5	24	US	Male	16	White	Yes	No	NA	NA	100
6141f62294ff9bf9d89e8897	slash	88.75	98.75	87.5	95.3125	100	90.625	90.625	100	719.5	783.5	824.5	805	803.5	1096.26	0	0	0	0	5	6	93	18	9	100	92.5	67.56756756756756	25	0	0	12.5	37.5	28	UK	Female	18	White	No	No	NA	NA	100
61432781817c1541f59bbf33	slash	95	97.5	93.75	96.875	100	96.875	100	90.625	556.5	654	688.5	654	667.5	1114.598	0	0	0	0	0	4	48	44	28	95.83	76.67	4.3478260869565215	-25	12.5	-25	-25	-62.5	19	UK	Male	12	White	No	No	NA	NA	50
6144c14d93e88592f8e9750d	slash	76.25	75	12.5	91.40625	96.875	90.625	90.625	87.5	282.5	326	314.5	311	313	1279.458	0	0	0	0	1	6	83	15	22	70.83	81.67	69.38775510204081	25	25	25	25	100	26	UK	Female	16	Black or African American	No	No	NA	None	100
6146f9d153bd39dfa1fe49b5	z	90	86.25	65.625	93.75	100	96.875	90.625	87.5	518.5	623.5	668	587	616.5	919.667	0	0	0	0	4	6	45	51	24	87.5	80	-6.25	-25	-12.5	-25	-12.5	-75	24	UK	Female	18	White	No	No	NA	NA	-100
6147082f6a4363dd25430c10	slash	88.75	91.25	81.25	92.1875	93.75	87.5	93.75	93.75	472	484.5	668	758.5	582.5	721.367	0	0	0	0	4	6	51	46	23	100	80.83	5.154639175257731	25	-12.5	12.5	-12.5	12.5	24	UK	Female	12	White	No	No	NA	I am ambidextrous but do prefer my right	0
6147213e9333ddd0c65b3ed3	slash	73.75	68.75	59.375	74.21875	50	71.875	81.25	93.75	1743	679	622	659.5	694.5	754.701	0	0	0	0	0	4	55	57	8	100	93.33	-1.7857142857142856	-12.5	-12.5	-12.5	-12.5	-50	34	UK	Female	16	White	No	No	NA	NA	50
61474f07f4cfbc50cb3b2f1e	slash	95	83.75	81.25	91.40625	93.75	96.875	87.5	87.5	777	836	832	854.5	832.5	692.961	0	0	0	0	4	6	26	74	20	100	83.33	-48	12.5	12.5	12.5	12.5	50	27	UK	Female	14	White	No	No	NA	NA	50
61479ab9218564b0c032d382	slash	93.75	93.75	81.25	96.875	96.875	93.75	100	96.875	401.5	430	470	454.5	443.5	1643.639	0	0	0	0	0	3	40	66	14	95.83	88.33	-24.528301886792452	-25	12.5	-25	-25	-62.5	30	UK	Female	18	Black or African American	No	No	NA	NA	100
6148963108ad9e90ae61c8ab	z	97.5	96.25	100	96.09375	100	93.75	100	90.625	570.5	620.5	663.5	887.5	633	610.967	0	0	0	0	6	6	60	40	20	100	83.33	20	-25	-25	-25	-25	-100	24	UK	Male	0	White	No	No	NA	NA	100
61498e629580b6d5cc8f67f3	slash	90	98.75	84.375	96.875	93.75	96.875	100	96.875	444	398	519.5	486	453	549.13	0	0	0	0	6	6	56	49	15	91.67	87.5	6.666666666666667	-25	-12.5	-25	-25	-87.5	27	UK	Male	16	White	No	No	NA	NA	100
614a125a754b4a9660643d88	z	92.5	88.75	81.25	92.96875	100	93.75	81.25	96.875	797.5	772	861	821	811.5	672.914	0	0	0	0	5	6	68	37	15	95.83	87.5	29.523809523809526	25	12.5	12.5	12.5	62.5	23	US	Female	16	White	No	No	NA	NA	100
614dc45c0ed5f55d9036e0d9	slash	98.75	93.75	81.25	100	100	100	100	100	484	462.5	596.5	552.5	538.5	1099.616	0	0	0	0	6	6	68	29	23	95.83	80.83	40.20618556701031	-25	-12.5	-25	-25	-87.5	27	UK	Female	16	White	No	No	NA	NA	-100
614e43c148febeb17c93e998	slash	88.75	92.5	93.75	89.84375	100	90.625	68.75	100	731.5	777	928.5	748.5	764.5	632.065	0	0	0	0	5	6	84	30	6	91.67	95	47.368421052631575	-25	-12.5	-25	-25	-87.5	37	UK	Male	16	White	No	No	NA	NA	100
614e5f296503fcbc29f42b3a	slash	92.5	98.75	93.75	96.09375	96.875	93.75	96.875	96.875	853.5	867.5	810	794	831.5	1496.957	0	0	0	0	6	6	65	28	27	95.83	77.5	39.784946236559136	-25	12.5	-25	-12.5	-50	39	US	Male	14	White	Yes	No	NA	NA	0
614fe09fec9ce4a2a415476d	slash	93.75	96.25	78.125	99.21875	100	100	96.875	100	396	396	503	439.5	418.5	1526.77	0	0	0	0	3	6	48	66	6	100	95	-15.789473684210526	12.5	0	-12.5	-12.5	-12.5	18	US	Female	18	White	No	No	NA	NA	50
61511b7499620085c08c171d	slash	91.25	91.25	87.5	92.1875	90.625	87.5	100	90.625	1017.5	1047.5	977	1046	1025.5	1120.066	0	0	0	0	5	6	49	57	14	100	88.33	-7.547169811320755	25	12.5	25	25	87.5	40	US	Female	18	White	No	No	NA	NA	100
6151b373b274d12a949a4369	slash	91.25	90	75	94.53125	90.625	87.5	100	100	553.5	542.5	606.5	611	577.5	592.798	0	0	0	0	5	6	46	46	28	79.17	76.67	0	-25	-12.5	-25	-25	-87.5	28	UK	Female	16	White	No	No	NA	NA	100
6151e572a07b1d5e164bab2c	z	91.25	92.5	96.875	90.625	93.75	93.75	78.125	96.875	840	856.5	965.5	878	875	704.106	0	0	0	0	6	6	59	50	11	100	90.83	8.256880733944955	-25	12.5	12.5	0	0	25	US	Male	16	Other	Yes	No	NA	N/A	100
61530d04a2176282b7ee6fac	z	93.75	92.5	65.625	100	100	100	100	100	395	402	524	515	437.5	1354.56	0	0	0	0	6	6	55	52	13	91.67	89.17	2.803738317757009	-25	-25	-25	-25	-100	35	UK	Female	16	White	No	Not sure (please explain):	I have done an experiment with the sounds before, but not the shapes	NA	-50
6153593be7f8925dee8d7db6	slash	75	67.5	84.375	67.96875	65.625	59.375	78.125	68.75	987.5	1334	947.5	1047	1023.5	1380.73	0	0	0	0	0	6	48	60	12	100	90	-11.11111111111111	-25	-25	-25	-25	-100	33	UK	Female	12	White	No	No	NA	The second experiment was very sore on the eyes	-100
6153b5513ccada2d35fae508	z	97.5	98.75	93.75	99.21875	96.875	100	100	100	754	748.5	827	779.5	782.5	2120.879	0	0	0	0	6	6	61	34	25	79.17	79.17	28.421052631578945	-25	-25	-25	-12.5	-87.5	32	US	Male	14	White	No	No	NA	NA	100
61544c7e85951454f9c5b60e	z	92.5	95	71.875	99.21875	100	100	100	96.875	433.5	421.5	528.5	472	465	1040.478	0	0	0	0	6	6	61	43	16	100	86.67	17.307692307692307	25	25	25	25	100	24	UK	Female	16	White	No	No	NA	NA	100
6154973c69da7c97996a19f6	z	97.5	98.75	96.875	98.4375	96.875	96.875	100	100	598	693	739.5	696.5	685	1136.295	0	0	0	0	6	6	59	49	12	100	90	9.25925925925926	25	25	12.5	25	87.5	24	US	Female	16	White	No	No	NA	NA	100
6154b0b9c638eb2b8b147def	z	92.5	88.75	78.125	93.75	100	87.5	93.75	93.75	949.5	1077.5	1042.5	1019	1009	1582.995	0	0	0	0	6	6	69	36	15	100	87.5	31.428571428571427	-25	-25	-25	-25	-100	35	US	Female	12	Black or African American	No	No	NA	NA	100
61577f23f2c969a3eae09d3b	slash	77.5	80	46.875	86.71875	96.875	78.125	71.875	100	551	546	731.5	590.5	588.5	1424.179	0	0	0	0	6	6	68	28	24	95.83	80	41.66666666666667	-12.5	-12.5	-12.5	-12.5	-50	32	UK	Female	18	White	No	No	NA	NA	100
61592ea07347e286bca1955f	slash	93.75	92.5	81.25	96.09375	96.875	93.75	96.875	96.875	836.5	778	765	777	788.5	1170.27	0	0	0	0	0	6	79	30	11	100	90.83	44.95412844036697	25	25	0	-12.5	37.5	22	US	Female	16	Asian	No	No	NA	NA	100
6159fb27b6340dda3fc6a5c3	z	92.5	92.5	65.625	99.21875	100	100	100	96.875	530	581	540.5	631	576.5	1308.885	0	0	0	0	0	6	56	44	20	95.83	83.33	12	25	25	0	25	75	36	US	Male	12	White	No	No	NA	NA	50
615c6b6db80030c2df00f6b7	slash	71.25	73.75	96.875	66.40625	100	100	37.5	28.125	564.5	616.5	2000	2000	862.5	593.498	0	0	0	0	6	6	61	34	25	100	79.17	28.421052631578945	-25	-12.5	25	25	12.5	23	UK	Female	16	Asian	No	No	NA	NA	100
615c9a75a3347425d96d9f4f	slash	90	93.75	90.625	92.1875	90.625	87.5	93.75	96.875	462.5	416.5	517	492	481.5	612.575	0	0	0	0	1	6	62	51	7	95.83	94.17	9.734513274336283	25	12.5	12.5	12.5	62.5	21	UK	Female	12	White	No	No	NA	very entertaining	100
615dd0f9a1497c3521241dbc	slash	57.49999999999999	72.5	71.875	63.28125	78.125	78.125	40.625	56.25	788.5	914	2000	1330.5	1171	802.995	0	1	0	0	5	6	25	80	15	100	87.5	-52.38095238095239	-25	25	-25	-25	-50	39	UK	Female	16	White	No	No	NA	NA	-50
615dd1eb2702a672f7db49f1	z	92.5	92.5	78.125	96.09375	100	90.625	93.75	100	451	462.5	622.5	479	491	1205.759	0	0	0	0	6	6	47	67	6	100	95	-17.543859649122805	25	-25	12.5	12.5	25	37	US	Female	12	White	No	No	NA	NA	-100
615edb3967bc743ac381a940	z	91.25	97.5	78.125	98.4375	96.875	100	96.875	100	423	413.5	470	428	437	1307.701	0	0	0	0	6	6	82	23	15	100	87.5	56.19047619047619	-25	12.5	12.5	-12.5	-12.5	24	UK	Female	14	White	No	No	NA	I am learning Korean which has similar sounds to the one in the first half of the experiment so I felt more familiar with those sounds, I don't know if that has any impact on your study	100
615fdfca4830432512527cf3	slash	90	88.75	75	92.96875	100	100	78.125	93.75	412	463	710.5	540.5	486	1143.372	0	0	0	0	6	6	29	75	16	91.67	86.67	-44.230769230769226	25	25	12.5	25	87.5	27	US	Female	12	White	Yes	No	NA	NA	50
6160c8f657e3c4094b01614a	slash	95	100	93.75	98.4375	100	100	96.875	96.875	673.5	630.5	653.5	629	644.5	1042.765	0	0	0	0	5	6	40	57	23	83.33	80.83	-17.525773195876287	-25	-25	-25	-25	-100	35	UK	Male	12	White	No	No	NA	NA	-100
616413c53aace889a0f13c3a	z	95	92.5	71.875	99.21875	100	100	96.875	100	365.5	352.5	457	451.5	403.5	786.225	0	0	0	0	6	6	51	59	10	100	91.67	-7.2727272727272725	-25	-12.5	-25	-12.5	-75	21	UK	Female	16	White	No	No	NA	NA	-100
616426c9ef325b5dd26f7d8e	slash	96.25	92.5	78.125	98.4375	100	96.875	96.875	100	571.5	680.5	688.5	588	627.5	905.94	0	0	0	0	6	6	60	43	17	100	85.83	16.50485436893204	25	25	25	25	100	29	US	Female	18	Black or African American	No	No	NA	NA	100
6164b1a030e4e2dbcd02e92e	z	96.25	73.75	87.5	84.375	81.25	75	90.625	90.625	691	697.5	705.5	751.5	708.5	1500.732	0	0	0	0	2	6	64	49	7	95.83	94.17	13.274336283185843	-25	-25	-12.5	-25	-87.5	29	UK	Male	16	White	No	No	NA	NA	-100
6164cb24dbf61b550392e841	z	97.5	95	93.75	96.875	96.875	96.875	100	93.75	591	551	724	598.5	613.5	644.188	0	0	0	0	0	5	51	57	12	95.83	90	-5.555555555555555	25	12.5	0	12.5	50	33	US	Male	18	White	No	No	NA	NA	-50
616555ec3460f0a519c1cdff	z	90	93.75	62.5	99.21875	96.875	100	100	100	390.5	358	469.5	481.5	439	526.164	0	0	0	0	2	6	49	45	26	100	78.33	4.25531914893617	-25	-12.5	-12.5	-12.5	-62.5	24	UK	Female	18	White	No	No	NA	NA	-50
6165a8ee6dde7ff6f4b22e6f	z	98.75	96.25	90.625	99.21875	96.875	100	100	100	444.5	428	538	457	459	638.354	0	0	0	0	6	6	70	22	28	95.83	76.67	52.17391304347826	25	12.5	12.5	25	75	32	US	Female	12	Black or African American	No	No	NA	NA	50
6165ab1d62dc48b90438ea1d	slash	90	95	87.5	93.75	96.875	87.5	90.625	100	547.5	529.5	519.5	504.5	529.5	665.463	0	0	0	0	6	6	39	63	18	100	85	-23.52941176470588	25	0	0	0	25	32	US	Male	16	Multiple	No	No	NA	NA	100
6167abbd7db521535e811eb0	z	82.5	85	62.5	89.0625	100	90.625	71.875	93.75	443	466	660.5	560.5	496	652.559	0	0	0	0	5	6	57	31	32	87.5	73.33	29.545454545454547	25	25	25	25	100	22	US	Female	16	Black or African American	No	No	NA	NA	-100
6168713d805efede55796d7f	slash	71.25	83.75	90.625	74.21875	84.375	78.125	68.75	65.625	609	653	827.5	800.5	711.5	728.912	0	0	0	0	3	2	46	53	21	95.83	82.5	-7.07070707070707	25	25	25	25	100	27	US	Male	12	White	No	No	NA	NA	100
6168ace1ef0f716f56f08f5b	z	70	70	81.25	67.1875	100	100	28.125	40.625	451.5	452.5	2000	2000	782	1448.77	0	0	0	0	6	6	43	20	57	54.17	52.5	36.507936507936506	-25	-25	-25	-25	-100	34	US	Female	18	Black or African American	No	No	NA	NA	50
61698720ea3862e067c47c73	slash	93.75	75	62.5	89.84375	100	100	78.125	81.25	411	409.5	604	659	560.5	577.982	0	0	0	0	6	6	88	22	10	100	91.67	60	-25	0	12.5	-12.5	-25	31	UK	Male	16	White	No	No	NA	NA	100
616996c4f97c112b8c31d813	z	93.75	82.5	68.75	92.96875	93.75	93.75	84.375	100	597	627	794	661	680	947.397	0	0	0	0	2	3	46	40	34	70.83	71.67	6.976744186046512	12.5	0	12.5	12.5	37.5	35	US	Female	12	White	No	No	NA	NA	-100
616ddd8fb030bba466234e7a	z	96.25	92.5	90.625	95.3125	100	100	93.75	87.5	602.5	800	761.5	736	735	991.1	0	0	0	0	6	6	41	58	21	100	82.5	-17.17171717171717	-25	-25	0	-25	-75	35	US	Male	12	White	Yes	No	NA	NA	100
